file_path,file_name,split,class_name,species,width,height,aspect_ratio,mode,format,size_kb,is_valid
data\test\cat - egyptian mau\Egyptian_Mau_10_jpg.rf.10d18bef154a67a7f4dd38fb1639c61f.jpg,Egyptian_Mau_10_jpg.rf.10d18bef154a67a7f4dd38fb1639c61f.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,10.669921875,True
data\test\cat - egyptian mau\Egyptian_Mau_122_jpg.rf.8ae642e54f8779d98732385a50d0db92.jpg,Egyptian_Mau_122_jpg.rf.8ae642e54f8779d98732385a50d0db92.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,7.8828125,True
data\test\cat - egyptian mau\Egyptian_Mau_134_jpg.rf.47fc22719720b2118df205b617cd2eb4.jpg,Egyptian_Mau_134_jpg.rf.47fc22719720b2118df205b617cd2eb4.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,12.5068359375,True
data\test\cat - egyptian mau\Egyptian_Mau_142_jpg.rf.c78f8d23c92abfeeb7191e20beafd165.jpg,Egyptian_Mau_142_jpg.rf.c78f8d23c92abfeeb7191e20beafd165.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,4.8359375,True
data\test\cat - egyptian mau\Egyptian_Mau_152_jpg.rf.7e2a1fdd579b8d2a440874b1ff1db289.jpg,Egyptian_Mau_152_jpg.rf.7e2a1fdd579b8d2a440874b1ff1db289.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,9.0068359375,True
data\test\cat - egyptian mau\Egyptian_Mau_153_jpg.rf.6ec0fb8e221a81755d5dc05e4e5b635a.jpg,Egyptian_Mau_153_jpg.rf.6ec0fb8e221a81755d5dc05e4e5b635a.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,6.068359375,True
data\test\cat - egyptian mau\Egyptian_Mau_16_jpg.rf.1b0466498b3ddbe577e8382bb6823a08.jpg,Egyptian_Mau_16_jpg.rf.1b0466498b3ddbe577e8382bb6823a08.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,6.8125,True
data\test\cat - egyptian mau\Egyptian_Mau_192_jpg.rf.49e3115b8723d52d580d21298ab2d687.jpg,Egyptian_Mau_192_jpg.rf.49e3115b8723d52d580d21298ab2d687.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,8.0751953125,True
data\test\cat - egyptian mau\Egyptian_Mau_198_jpg.rf.aa09b6fdf0db4952b0f914eea2730205.jpg,Egyptian_Mau_198_jpg.rf.aa09b6fdf0db4952b0f914eea2730205.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,11.90234375,True
data\test\cat - egyptian mau\Egyptian_Mau_213_jpg.rf.afe1a9a2ba42c6f1c4b1e05f583bd72e.jpg,Egyptian_Mau_213_jpg.rf.afe1a9a2ba42c6f1c4b1e05f583bd72e.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,10.8291015625,True
data\test\cat - egyptian mau\Egyptian_Mau_220_jpg.rf.8e1fa9aa61029fe9522308bdee40f534.jpg,Egyptian_Mau_220_jpg.rf.8e1fa9aa61029fe9522308bdee40f534.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,8.5830078125,True
data\test\cat - egyptian mau\Egyptian_Mau_53_jpg.rf.1911e2888f289b199b042fe5c2de0e44.jpg,Egyptian_Mau_53_jpg.rf.1911e2888f289b199b042fe5c2de0e44.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,6.0126953125,True
data\test\cat - egyptian mau\Egyptian_Mau_54_jpg.rf.ccb838ec4050c43e1078638a034599b1.jpg,Egyptian_Mau_54_jpg.rf.ccb838ec4050c43e1078638a034599b1.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,10.62890625,True
data\test\cat - egyptian mau\Egyptian_Mau_61_jpg.rf.448f7fb74f4d38ae09e8e4806b42d3f0.jpg,Egyptian_Mau_61_jpg.rf.448f7fb74f4d38ae09e8e4806b42d3f0.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,10.037109375,True
data\test\cat - egyptian mau\Egyptian_Mau_63_jpg.rf.b4cad3ed3ec9b90a3bebed4b7c8532f5.jpg,Egyptian_Mau_63_jpg.rf.b4cad3ed3ec9b90a3bebed4b7c8532f5.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,7.669921875,True
data\test\cat - egyptian mau\Egyptian_Mau_91_jpg.rf.189df0885ea0c7bfad3778007bd68835.jpg,Egyptian_Mau_91_jpg.rf.189df0885ea0c7bfad3778007bd68835.jpg,test,cat - egyptian mau,cat,224,224,1.0,RGB,JPEG,10.806640625,True
data\test\cat - maine coon\Maine_Coon_102_jpg.rf.dbb1199985d7b41d640c0a1c98fe9595.jpg,Maine_Coon_102_jpg.rf.dbb1199985d7b41d640c0a1c98fe9595.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,7.7197265625,True
data\test\cat - maine coon\Maine_Coon_109_jpg.rf.215107079b537ae1ddecaa788d9f6ec9.jpg,Maine_Coon_109_jpg.rf.215107079b537ae1ddecaa788d9f6ec9.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,6.369140625,True
data\test\cat - maine coon\Maine_Coon_124_jpg.rf.a3b5e0910c899d88520cf2f77ce60744.jpg,Maine_Coon_124_jpg.rf.a3b5e0910c899d88520cf2f77ce60744.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,10.8349609375,True
data\test\cat - maine coon\Maine_Coon_134_jpg.rf.5aeb96c167e081af661083fb4e95fcab.jpg,Maine_Coon_134_jpg.rf.5aeb96c167e081af661083fb4e95fcab.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,7.0859375,True
data\test\cat - maine coon\Maine_Coon_144_jpg.rf.f77f34a50bab8f0b5c51a1dcd0acb0b9.jpg,Maine_Coon_144_jpg.rf.f77f34a50bab8f0b5c51a1dcd0acb0b9.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,9.8984375,True
data\test\cat - maine coon\Maine_Coon_168_jpg.rf.366e22588e42010a198aebcb8c162d6b.jpg,Maine_Coon_168_jpg.rf.366e22588e42010a198aebcb8c162d6b.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,8.888671875,True
data\test\cat - maine coon\Maine_Coon_176_jpg.rf.3833b954d3ba88bdfef75891539fdf90.jpg,Maine_Coon_176_jpg.rf.3833b954d3ba88bdfef75891539fdf90.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,9.90625,True
data\test\cat - maine coon\Maine_Coon_186_jpg.rf.5e9fb1e80c09d781dfdeef40f91ec2a8.jpg,Maine_Coon_186_jpg.rf.5e9fb1e80c09d781dfdeef40f91ec2a8.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,9.9248046875,True
data\test\cat - maine coon\Maine_Coon_208_jpg.rf.cc453fbe7768073ab3173e8ddd5e6e7e.jpg,Maine_Coon_208_jpg.rf.cc453fbe7768073ab3173e8ddd5e6e7e.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,8.1376953125,True
data\test\cat - maine coon\Maine_Coon_210_jpg.rf.01daf0126cf86d3d655d99db287455af.jpg,Maine_Coon_210_jpg.rf.01daf0126cf86d3d655d99db287455af.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,9.875,True
data\test\cat - maine coon\Maine_Coon_241_jpg.rf.a80e2c4ee291397d42bf1faa9860c218.jpg,Maine_Coon_241_jpg.rf.a80e2c4ee291397d42bf1faa9860c218.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,7.1171875,True
data\test\cat - maine coon\Maine_Coon_265_jpg.rf.17249068d3b235fa78e448c9bba263fd.jpg,Maine_Coon_265_jpg.rf.17249068d3b235fa78e448c9bba263fd.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,9.916015625,True
data\test\cat - maine coon\Maine_Coon_269_jpg.rf.accdca193d34a3835b4b0ebc7b16c57c.jpg,Maine_Coon_269_jpg.rf.accdca193d34a3835b4b0ebc7b16c57c.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,7.60546875,True
data\test\cat - maine coon\Maine_Coon_30_jpg.rf.8e22dcc88912a9a78f68008e41d84205.jpg,Maine_Coon_30_jpg.rf.8e22dcc88912a9a78f68008e41d84205.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,5.8154296875,True
data\test\cat - maine coon\Maine_Coon_39_jpg.rf.f9daff65c5d3c5910da77f532cde0f84.jpg,Maine_Coon_39_jpg.rf.f9daff65c5d3c5910da77f532cde0f84.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,6.9033203125,True
data\test\cat - maine coon\Maine_Coon_46_jpg.rf.73e9efd84ab2099f2cee34ad7dcb86fb.jpg,Maine_Coon_46_jpg.rf.73e9efd84ab2099f2cee34ad7dcb86fb.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,5.79296875,True
data\test\cat - maine coon\Maine_Coon_53_jpg.rf.1a2efbfa1e4b72f4454ecb5f6171d440.jpg,Maine_Coon_53_jpg.rf.1a2efbfa1e4b72f4454ecb5f6171d440.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,7.97265625,True
data\test\cat - maine coon\Maine_Coon_55_jpg.rf.a5aaab6f67ba7f99744616aa7ee7ae37.jpg,Maine_Coon_55_jpg.rf.a5aaab6f67ba7f99744616aa7ee7ae37.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,11.3271484375,True
data\test\cat - maine coon\Maine_Coon_67_jpg.rf.c25d347c2f6e2fa9b1633af7fa7792fb.jpg,Maine_Coon_67_jpg.rf.c25d347c2f6e2fa9b1633af7fa7792fb.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,10.6279296875,True
data\test\cat - maine coon\Maine_Coon_69_jpg.rf.f21c5542ebc46d844f5f590c67ceb9f0.jpg,Maine_Coon_69_jpg.rf.f21c5542ebc46d844f5f590c67ceb9f0.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,8.6142578125,True
data\test\cat - maine coon\Maine_Coon_71_jpg.rf.fab619ce95688c0c7e4b5a3925083a4f.jpg,Maine_Coon_71_jpg.rf.fab619ce95688c0c7e4b5a3925083a4f.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,9.2041015625,True
data\test\cat - maine coon\Maine_Coon_82_jpg.rf.0997187443ffd7be794463024dd190d9.jpg,Maine_Coon_82_jpg.rf.0997187443ffd7be794463024dd190d9.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,8.505859375,True
data\test\cat - maine coon\Maine_Coon_96_jpg.rf.8177f75cd47d6f5bd662815dc8c9d00d.jpg,Maine_Coon_96_jpg.rf.8177f75cd47d6f5bd662815dc8c9d00d.jpg,test,cat - maine coon,cat,224,224,1.0,RGB,JPEG,8.0234375,True
data\test\cat - mainecoon\034eed6c68477e1bed5cb015f9ae6c4d4892168c_jpeg.rf.98e0cb18bb0e8a67f50ca4026f446a75.jpg,034eed6c68477e1bed5cb015f9ae6c4d4892168c_jpeg.rf.98e0cb18bb0e8a67f50ca4026f446a75.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,8.6748046875,True
data\test\cat - mainecoon\1597737993-ciri-ciri-kucing-maine-coon-1_jpg.rf.4130d923c17cee51fec728ba24200fd2.jpg,1597737993-ciri-ciri-kucing-maine-coon-1_jpg.rf.4130d923c17cee51fec728ba24200fd2.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,9.5849609375,True
data\test\cat - mainecoon\90552e_a969974eff804e2d99dd0b883a33a5c7-mv2_jpg.rf.4f987cf77e27edb0259de5b23026bbe4.jpg,90552e_a969974eff804e2d99dd0b883a33a5c7-mv2_jpg.rf.4f987cf77e27edb0259de5b23026bbe4.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,7.4033203125,True
data\test\cat - mainecoon\blue-tabby-maine-coon-cat-260nw-1532384126_jpg.rf.62187cc1ca6791835f54bea717eef330.jpg,blue-tabby-maine-coon-cat-260nw-1532384126_jpg.rf.62187cc1ca6791835f54bea717eef330.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,9.2578125,True
data\test\cat - mainecoon\image-s_jpeg.rf.4ef266d6ad013fe342a570074c9d1a10.jpg,image-s_jpeg.rf.4ef266d6ad013fe342a570074c9d1a10.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,8.732421875,True
data\test\cat - mainecoon\istock-1181219160_1581587354481_jpg.rf.32e264a62cee80f03ff0db6318079349.jpg,istock-1181219160_1581587354481_jpg.rf.32e264a62cee80f03ff0db6318079349.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,9.306640625,True
data\test\cat - mainecoon\Jenis-Kucing-Maine-Coon_jpg.rf.0c1fd36896ea00b914860cf6de5be64c.jpg,Jenis-Kucing-Maine-Coon_jpg.rf.0c1fd36896ea00b914860cf6de5be64c.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,7.228515625,True
data\test\cat - mainecoon\main-coon-cat-sitting-isolated-260nw-770307244_jpg.rf.67ea6541f1f87ba4ba50d948d978ef58.jpg,main-coon-cat-sitting-isolated-260nw-770307244_jpg.rf.67ea6541f1f87ba4ba50d948d978ef58.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,6.32421875,True
data\test\cat - mainecoon\maine-coon-cat-260nw-69765796_jpg.rf.d9155a5537e3ec56924fe19e09da6098.jpg,maine-coon-cat-260nw-69765796_jpg.rf.d9155a5537e3ec56924fe19e09da6098.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,9.361328125,True
data\test\cat - mainecoon\maine-coon-cat-walking-against-260nw-1015486126_jpg.rf.6ab9e84daa385ececd037504ac638e0d.jpg,maine-coon-cat-walking-against-260nw-1015486126_jpg.rf.6ab9e84daa385ececd037504ac638e0d.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,6.4736328125,True
data\test\cat - mainecoon\maine-coon-kitten-lies-260nw-229111240_jpg.rf.216fb88cbf8e6c315afa2f81bffe274d.jpg,maine-coon-kitten-lies-260nw-229111240_jpg.rf.216fb88cbf8e6c315afa2f81bffe274d.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,6.2626953125,True
data\test\cat - mainecoon\maine-coon-kittenlying-front-white-260nw-321697133_jpg.rf.312af3b3c8bed6a494dbcff2cc94787c.jpg,maine-coon-kittenlying-front-white-260nw-321697133_jpg.rf.312af3b3c8bed6a494dbcff2cc94787c.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,5.91015625,True
data\test\cat - mainecoon\maine-coon-sitting-looking-away-260nw-432212923_jpg.rf.b73d2fc872b2365fff337398ce51e22d.jpg,maine-coon-sitting-looking-away-260nw-432212923_jpg.rf.b73d2fc872b2365fff337398ce51e22d.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,6.380859375,True
data\test\cat - mainecoon\three-beautiful-purebred-maine-coon-260nw-1713818905_jpg.rf.07a9a8417a552a1fe3922c63fec6e160.jpg,three-beautiful-purebred-maine-coon-260nw-1713818905_jpg.rf.07a9a8417a552a1fe3922c63fec6e160.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,7.3896484375,True
data\test\cat - mainecoon\young-blue-tabby-white-maine-260nw-1516696754_jpg.rf.059e1293ecad26f881fc79248e421351.jpg,young-blue-tabby-white-maine-260nw-1516696754_jpg.rf.059e1293ecad26f881fc79248e421351.jpg,test,cat - mainecoon,cat,224,224,1.0,RGB,JPEG,12.9765625,True
data\test\cat - persian\Persian_145_jpg.rf.d9bdb731d3a3101e4bc25c0f7750cfb4.jpg,Persian_145_jpg.rf.d9bdb731d3a3101e4bc25c0f7750cfb4.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,7.203125,True
data\test\cat - persian\Persian_14_jpg.rf.059ec72e4bc1983b6cfd7d557b85b5df.jpg,Persian_14_jpg.rf.059ec72e4bc1983b6cfd7d557b85b5df.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,6.427734375,True
data\test\cat - persian\Persian_153_jpg.rf.dc199c810a5d676834ed3621974a5b3b.jpg,Persian_153_jpg.rf.dc199c810a5d676834ed3621974a5b3b.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,7.455078125,True
data\test\cat - persian\Persian_158_jpg.rf.457709edc5750b13edf4179239f4e35d.jpg,Persian_158_jpg.rf.457709edc5750b13edf4179239f4e35d.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,10.1171875,True
data\test\cat - persian\Persian_187_jpg.rf.599e731a36ba31cace0394559f984c50.jpg,Persian_187_jpg.rf.599e731a36ba31cace0394559f984c50.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,6.7158203125,True
data\test\cat - persian\Persian_202_jpg.rf.9e10fd85ae49497844058cd1c7239d9b.jpg,Persian_202_jpg.rf.9e10fd85ae49497844058cd1c7239d9b.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,8.8095703125,True
data\test\cat - persian\Persian_239_jpg.rf.cc38efc906dd04dde108c988c75eee33.jpg,Persian_239_jpg.rf.cc38efc906dd04dde108c988c75eee33.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,8.5087890625,True
data\test\cat - persian\Persian_27_jpg.rf.317a9a9104fa14ff53e32e5e17a177d3.jpg,Persian_27_jpg.rf.317a9a9104fa14ff53e32e5e17a177d3.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,9.7275390625,True
data\test\cat - persian\Persian_49_jpg.rf.cc9e74ce7fc1edce36a1a75a6f875562.jpg,Persian_49_jpg.rf.cc9e74ce7fc1edce36a1a75a6f875562.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,8.5537109375,True
data\test\cat - persian\Persian_83_jpg.rf.e4979e442d370f02a74e50e9f89cf87c.jpg,Persian_83_jpg.rf.e4979e442d370f02a74e50e9f89cf87c.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,8.1640625,True
data\test\cat - persian\Persian_8_jpg.rf.3deeb354bdfaf4ee8c14b2904fe834ab.jpg,Persian_8_jpg.rf.3deeb354bdfaf4ee8c14b2904fe834ab.jpg,test,cat - persian,cat,224,224,1.0,RGB,JPEG,9.0947265625,True
data\test\cat - ragdoll\1yearold-male-ragdoll-cat-with-arched-back-outdoors-of-north_jpeg.rf.5ea37f6b4b1a5d2ced5027067b83d66b.jpg,1yearold-male-ragdoll-cat-with-arched-back-outdoors-of-north_jpeg.rf.5ea37f6b4b1a5d2ced5027067b83d66b.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,9.7216796875,True
data\test\cat - ragdoll\61GUPlJL1kL_jpg.rf.f23d539f5fbcd5b86d0e8e94dc6e1633.jpg,61GUPlJL1kL_jpg.rf.f23d539f5fbcd5b86d0e8e94dc6e1633.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,9.4189453125,True
data\test\cat - ragdoll\88190416560227dfa0b0ba7-62623065-profile-2395_jpeg.rf.4c99d96a886ae5c36851efafddc33c5a.jpg,88190416560227dfa0b0ba7-62623065-profile-2395_jpeg.rf.4c99d96a886ae5c36851efafddc33c5a.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,9.375,True
data\test\cat - ragdoll\beautiful-furry-cat-resting-on-260nw-1902718240_jpg.rf.b948bf00aa52d80cc53d4a53d60880d9.jpg,beautiful-furry-cat-resting-on-260nw-1902718240_jpg.rf.b948bf00aa52d80cc53d4a53d60880d9.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.228515625,True
data\test\cat - ragdoll\blue-point-ragdoll-on-black-260nw-158720612_jpg.rf.83cf98327650e5ea197799b4893b770f.jpg,blue-point-ragdoll-on-black-260nw-158720612_jpg.rf.83cf98327650e5ea197799b4893b770f.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,5.466796875,True
data\test\cat - ragdoll\cute-pretty-ragdoll-kitten-petunia-260nw-2030893838_jpg.rf.1f16fba393848900731061a582bc1c4a.jpg,cute-pretty-ragdoll-kitten-petunia-260nw-2030893838_jpg.rf.1f16fba393848900731061a582bc1c4a.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,5.63671875,True
data\test\cat - ragdoll\portrait-beautiful-blue-eyes-ragdoll-260nw-268007813_jpg.rf.89005e98a765814fc6b680f8b0c143e5.jpg,portrait-beautiful-blue-eyes-ragdoll-260nw-268007813_jpg.rf.89005e98a765814fc6b680f8b0c143e5.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.052734375,True
data\test\cat - ragdoll\portrait-beautiful-ragdoll-cat-blue-260nw-1857523693_jpg.rf.1e7ecf3c8e8b0510f160bd1266d12ebd.jpg,portrait-beautiful-ragdoll-cat-blue-260nw-1857523693_jpg.rf.1e7ecf3c8e8b0510f160bd1266d12ebd.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,5.2451171875,True
data\test\cat - ragdoll\portrait-ragdoll-cat-while-lounging-260nw-1896425569_jpg.rf.901ab5bf5fd4fac13bb37937b3426dbb.jpg,portrait-ragdoll-cat-while-lounging-260nw-1896425569_jpg.rf.901ab5bf5fd4fac13bb37937b3426dbb.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.5361328125,True
data\test\cat - ragdoll\ragdoll-cat-260nw-429276766_jpg.rf.e4440770c87318bd9c3cca89a4ce0f9b.jpg,ragdoll-cat-260nw-429276766_jpg.rf.e4440770c87318bd9c3cca89a4ce0f9b.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.7431640625,True
data\test\cat - ragdoll\ragdoll-cat-breed-profile_jpg.rf.ace478172af63276db460cc08ab194ca.jpg,ragdoll-cat-breed-profile_jpg.rf.ace478172af63276db460cc08ab194ca.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,5.712890625,True
data\test\cat - ragdoll\ragdoll-cat-portrait-260nw-528383956_jpg.rf.c5149f39d40b2050dc3978f28fdd3371.jpg,ragdoll-cat-portrait-260nw-528383956_jpg.rf.c5149f39d40b2050dc3978f28fdd3371.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,8.6884765625,True
data\test\cat - ragdoll\ragdoll-cat-small-white-kitten-260nw-1517940542_jpg.rf.4fc67ff78d489de3ef90275d5ab5e760.jpg,ragdoll-cat-small-white-kitten-260nw-1517940542_jpg.rf.4fc67ff78d489de3ef90275d5ab5e760.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,3.8359375,True
data\test\cat - ragdoll\ragdoll-detail_jpg.rf.a604c96b4973b34ceb8b573c6e538beb.jpg,ragdoll-detail_jpg.rf.a604c96b4973b34ceb8b573c6e538beb.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,4.3984375,True
data\test\cat - ragdoll\Ragdoll-Hero_jpg.rf.e6db56aa699ff0dbfa9634c67686314d.jpg,Ragdoll-Hero_jpg.rf.e6db56aa699ff0dbfa9634c67686314d.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.17578125,True
data\test\cat - ragdoll\ragdoll-limp-feature_jpg.rf.2a81cc51b81daa174bc552fba2b959df.jpg,ragdoll-limp-feature_jpg.rf.2a81cc51b81daa174bc552fba2b959df.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,11.0595703125,True
data\test\cat - ragdoll\ragdoll-on-bed-260nw-671170645_jpg.rf.bedd41e4ff4a8d7835197cbf468c4e5d.jpg,ragdoll-on-bed-260nw-671170645_jpg.rf.bedd41e4ff4a8d7835197cbf468c4e5d.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.3916015625,True
data\test\cat - ragdoll\Ragdoll850_jpg.rf.4ba3e3df6273055d2d8171b7aeb949d7.jpg,Ragdoll850_jpg.rf.4ba3e3df6273055d2d8171b7aeb949d7.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.390625,True
data\test\cat - ragdoll\Ragdoll_103_jpg.rf.d1005850ffc43c3064e4fe551d6acdd4.jpg,Ragdoll_103_jpg.rf.d1005850ffc43c3064e4fe551d6acdd4.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,8.501953125,True
data\test\cat - ragdoll\Ragdoll_106_jpg.rf.6145c303649cf321688b19dfd957cfb5.jpg,Ragdoll_106_jpg.rf.6145c303649cf321688b19dfd957cfb5.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,8.2392578125,True
data\test\cat - ragdoll\Ragdoll_111_jpg.rf.2528de4486fa4dab6ef2eaa3e7da9fb9.jpg,Ragdoll_111_jpg.rf.2528de4486fa4dab6ef2eaa3e7da9fb9.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.404296875,True
data\test\cat - ragdoll\Ragdoll_129_jpg.rf.b469a1a13f6a7d9add3bc48f90d6474d.jpg,Ragdoll_129_jpg.rf.b469a1a13f6a7d9add3bc48f90d6474d.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.8486328125,True
data\test\cat - ragdoll\Ragdoll_135_jpg.rf.f409e6c097e63dec79d11010b3f8a3cd.jpg,Ragdoll_135_jpg.rf.f409e6c097e63dec79d11010b3f8a3cd.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,9.109375,True
data\test\cat - ragdoll\Ragdoll_172_jpg.rf.214460b05bc604e24837470ab49dc8c7.jpg,Ragdoll_172_jpg.rf.214460b05bc604e24837470ab49dc8c7.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.841796875,True
data\test\cat - ragdoll\Ragdoll_180_jpg.rf.b5047dd1d3472f692971dc0847fc83d1.jpg,Ragdoll_180_jpg.rf.b5047dd1d3472f692971dc0847fc83d1.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,8.07421875,True
data\test\cat - ragdoll\Ragdoll_185_jpg.rf.9281022dde3343ef97ce0d9d713761ae.jpg,Ragdoll_185_jpg.rf.9281022dde3343ef97ce0d9d713761ae.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.947265625,True
data\test\cat - ragdoll\Ragdoll_187_jpg.rf.0bfb730db2203daf8650e981b1261c29.jpg,Ragdoll_187_jpg.rf.0bfb730db2203daf8650e981b1261c29.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.2265625,True
data\test\cat - ragdoll\Ragdoll_18_jpg.rf.b0d64a304cf02fa37567a85027cff064.jpg,Ragdoll_18_jpg.rf.b0d64a304cf02fa37567a85027cff064.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,5.5009765625,True
data\test\cat - ragdoll\Ragdoll_1_jpg.rf.b377de7c4bfd8786f28dfc189396595a.jpg,Ragdoll_1_jpg.rf.b377de7c4bfd8786f28dfc189396595a.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.3544921875,True
data\test\cat - ragdoll\Ragdoll_33_jpg.rf.8f4c7aff7f764e1036203d566d421fa0.jpg,Ragdoll_33_jpg.rf.8f4c7aff7f764e1036203d566d421fa0.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,6.70703125,True
data\test\cat - ragdoll\Ragdoll_40_jpg.rf.c81d3870ac01132c697d6d9f2c29368f.jpg,Ragdoll_40_jpg.rf.c81d3870ac01132c697d6d9f2c29368f.jpg,test,cat - ragdoll,cat,224,224,1.0,RGB,JPEG,7.1064453125,True
